#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 10 05 01 25 999 99.0 99.0  1.83  7.14  5.51  52 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 01 55 999 99.0 99.0  1.83  6.67  5.46  63 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 02 25 999 99.0 99.0  1.86  6.67  5.53  62 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 02 55 999 99.0 99.0  1.75  6.67  5.40  61 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 03 25 999 99.0 99.0  1.98  6.67  5.56  66 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 03 55 999 99.0 99.0  1.94  6.67  5.53  65 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 04 25 999 99.0 99.0  2.00  6.67  5.45  59 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 04 55 999 99.0 99.0  1.91  6.67  5.36  61 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 05 25 999 99.0 99.0  1.93  7.14  5.56  58 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 05 55 999 99.0 99.0  1.88  7.14  5.62  66 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 06 25 999 99.0 99.0  1.93  7.14  5.54  61 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 06 55 999 99.0 99.0  1.81  6.67  5.37  66 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 07 25 999 99.0 99.0  1.77  7.14  5.44  65 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 07 55 999 99.0 99.0  1.79  7.14  5.49  63 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 08 25 999 99.0 99.0  1.78  7.14  5.46  68 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 08 55 999 99.0 99.0  1.71  6.67  5.50  66 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 09 25 999 99.0 99.0  1.71  6.67  5.56  66 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 09 55 999 99.0 99.0  1.69  6.67  5.48  63 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 10 25 999 99.0 99.0  1.62  7.14  5.50  61 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 10 55 999 99.0 99.0  1.57  6.67  5.62  63 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 11 25 999 99.0 99.0  1.59  7.69  5.47  63 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 11 55 999 99.0 99.0  1.72  7.14  5.61  68 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 12 25 999 99.0 99.0  1.85  7.14  5.52  70 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 12 55 999 99.0 99.0  1.82  7.14  5.53  65 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 13 25 999 99.0 99.0  1.88  7.14  5.70  65 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 13 55 999 99.0 99.0  1.80  6.67  5.52  56 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 14 25 999 99.0 99.0  1.66  7.14  5.39  70 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 14 55 999 99.0 99.0  1.72  6.67  5.52  75 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 15 25 999 99.0 99.0  1.78  6.67  5.44  68 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 15 55 999 99.0 99.0  1.68  6.67  5.61  72 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 16 25 999 99.0 99.0  1.68  6.67  5.37  61 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 16 55 999 99.0 99.0  1.62  6.67  5.41  79 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 17 25 999 99.0 99.0  1.58  7.14  5.51  80 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 05 17 55 999 99.0 99.0  1.63  6.67  5.65  73 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 18 25 999 99.0 99.0  1.48  7.14  5.58  69 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 18 55 999 99.0 99.0  1.54  7.14  5.50  73 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 19 25 999 99.0 99.0  1.59  6.67  5.43  78 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 19 55 999 99.0 99.0  1.61  6.67  5.49  79 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 20 25 999 99.0 99.0  1.68  6.67  5.33  69 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 20 55 999 99.0 99.0  1.55  7.14  5.22  85 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 21 25 999 99.0 99.0  1.60  7.14  5.40  72 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 21 55 999 99.0 99.0  1.69  7.14  5.46  76 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 22 25 999 99.0 99.0  1.64  6.67  5.54  85 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 05 22 55 999 99.0 99.0  1.65  7.14  5.39  78 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 23 25 999 99.0 99.0  1.73  7.14  5.49  82 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 05 23 55 999 99.0 99.0  1.61  7.14  5.46  73 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 00 25 999 99.0 99.0  1.65  7.14  5.36  80 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 00 55 999 99.0 99.0  1.62  7.14  5.31  79 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 01 25 999 99.0 99.0  1.61  7.69  5.44 100 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 01 55 999 99.0 99.0  1.58  7.69  5.32  92 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 02 25 999 99.0 99.0  1.61  7.14  5.49  94 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 02 55 999 99.0 99.0  1.54  7.14  5.52  82 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 03 25 999 99.0 99.0  1.41  7.14  5.21  79 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 03 55 999 99.0 99.0  1.53  7.14  5.32  83 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 04 25 999 99.0 99.0  1.57  6.67  5.33  72 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 04 55 999 99.0 99.0  1.57  7.14  5.27  76 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 05 25 999 99.0 99.0  1.59  7.14  5.36  78 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 05 55 999 99.0 99.0  1.71  7.14  5.33  87 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 06 25 999 99.0 99.0  1.61  6.67  5.29  87 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 06 55 999 99.0 99.0  1.60  6.67  5.34  87 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 07 25 999 99.0 99.0  1.60  7.14  5.20  86 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 07 55 999 99.0 99.0  1.66  7.14  5.23  73 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 08 25 999 99.0 99.0  1.61  6.67  5.15  73 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 08 55 999 99.0 99.0  1.55  5.88  5.09  92 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 09 25 999 99.0 99.0  1.52  7.14  5.07  66 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 09 55 999 99.0 99.0  1.53  6.25  5.11  76 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 10 25 999 99.0 99.0  1.56  7.14  5.32  79 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 10 55 999 99.0 99.0  1.55  6.67  5.42  73 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 11 25 999 99.0 99.0  1.41  7.14  5.35  76 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 11 55 999 99.0 99.0  1.48  6.67  5.47  78 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 12 25 999 99.0 99.0  1.44  7.14  5.47  82 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 12 55 999 99.0 99.0  1.49  7.14  5.42  80 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 13 25 999 99.0 99.0  1.47  6.67  5.42  73 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 13 55 999 99.0 99.0  1.46  7.14  5.26  80 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 14 25 999 99.0 99.0  1.50  6.67  5.49  85 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 14 55 999 99.0 99.0  1.55  7.14  5.46  80 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 15 25 999 99.0 99.0  1.58  6.67  5.52  79 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 15 55 999 99.0 99.0  1.64  7.14  5.49  76 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 06 16 25 999 99.0 99.0  1.59  7.14  5.25  80 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 16 55 999 99.0 99.0  1.64  7.14  5.54  83 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 06 17 25 999 99.0 99.0  1.64  7.14  5.48  85 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 06 17 55 999 99.0 99.0  1.73  7.14  5.23  79 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 06 18 25 999 99.0 99.0  1.88  6.67  5.24  75 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 06 18 55 999 99.0 99.0  1.82  7.14  5.39  85 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 06 19 25 999 99.0 99.0  1.65  6.25  5.38  73 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 06 19 55 999 99.0 99.0  1.62  6.67  5.39  80 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 06 20 25 999 99.0 99.0  1.62  9.88  5.58  13 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 20 55 999 99.0 99.0  1.58  6.67  5.63  75 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 21 25 999 99.0 99.0  1.53  7.14  5.64  80 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 21 55 999 99.0 99.0  1.47  6.67  5.75  85 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 22 25 999 99.0 99.0  1.49  7.14  5.52  83 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 22 55 999 99.0 99.0  1.52  7.14  5.65  83 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 06 23 25 999 99.0 99.0  1.52  5.88  5.41  62 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 06 23 55 999 99.0 99.0  1.49  6.25  5.35  79 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 07 00 25 999 99.0 99.0  1.61  7.14  5.44  87 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 00 55 999 99.0 99.0  1.63  7.69  5.33  86 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 01 25 999 99.0 99.0  1.68  5.88  5.42  83 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 01 55 999 99.0 99.0  1.66  6.67  5.42  97 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 02 25 999 99.0 99.0  1.65  7.14  5.26  87 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 02 55 999 99.0 99.0  1.65  6.67  5.42  83 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 03 25 999 99.0 99.0  1.56  7.14  5.20  96 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 03 55 999 99.0 99.0  1.58  7.14  5.22  85 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 04 25 999 99.0 99.0  1.58  7.69  5.12  89 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 04 55 999 99.0 99.0  1.64  7.14  5.35  92 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 05 25 999 99.0 99.0  1.61  7.14  5.17  82 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 05 55 999 99.0 99.0  1.66  5.00  5.24  78 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 06 25 999 99.0 99.0  1.72  7.14  5.34  85 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 06 55 999 99.0 99.0  1.68  7.14  5.37  83 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 07 25 999 99.0 99.0  1.58  7.14  5.09  97 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 07 55 999 99.0 99.0  1.53  7.14  5.20  87 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 08 25 999 99.0 99.0  1.52  6.25  5.14  80 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 08 55 999 99.0 99.0  1.59  7.14  5.24  85 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 09 25 999 99.0 99.0  1.65  5.88  5.32  82 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 09 55 999 99.0 99.0  1.53  7.14  5.38  73 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 10 25 999 99.0 99.0  1.67  6.67  5.50  72 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 10 55 999 99.0 99.0  1.63  7.14  5.54  70 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 11 25 999 99.0 99.0  1.70  6.25  5.61  75 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 11 55 999 99.0 99.0  1.58  6.67  5.48  69 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 12 25 999 99.0 99.0  1.59  6.67  5.59  86 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 12 55 999 99.0 99.0  1.56  7.14  5.56  85 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 13 25 999 99.0 99.0  1.56  7.69  5.48  79 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 13 55 999 99.0 99.0  1.52  7.14  5.38  75 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 14 25 999 99.0 99.0  1.61  7.69  5.45  79 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 14 55 999 99.0 99.0  1.49  7.14  5.37  83 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 15 25 999 99.0 99.0  1.53  6.67  5.44  76 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 15 55 999 99.0 99.0  1.48  7.14  5.30  86 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 16 25 999 99.0 99.0  1.39  7.69  5.15  83 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 16 55 999 99.0 99.0  1.43  7.69  5.13  83 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 17 25 999 99.0 99.0  1.49  6.67  5.13  82 9999.0 999.0  26.3 999.0 99.0 99.00
2008 10 07 17 55 999 99.0 99.0  1.36  5.56  5.12  79 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 18 25 999 99.0 99.0  1.47  7.14  5.30  76 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 18 55 999 99.0 99.0  1.46  7.14  5.46  78 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 19 25 999 99.0 99.0  1.34  7.14  5.32  80 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 19 55 999 99.0 99.0  1.44  7.14  5.48  82 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 20 25 999 99.0 99.0  1.38  7.14  5.53  82 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 07 20 55 999 99.0 99.0  1.26  7.69  5.51  89 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 21 25 999 99.0 99.0  1.29  7.14  5.44  87 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 21 55 999 99.0 99.0  1.28  7.14  5.42  86 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 07 22 25 999 99.0 99.0  1.32  7.14  5.65  90 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 07 22 55 999 99.0 99.0  1.30  7.14  5.31  80 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 07 23 25 999 99.0 99.0  1.29  7.69  5.49  92 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 07 23 55 999 99.0 99.0  1.37  6.25  5.41  79 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 08 00 25 999 99.0 99.0  1.40  5.56  5.31  89 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 08 00 55 999 99.0 99.0  1.42  7.69  5.22  89 9999.0 999.0  26.7 999.0 99.0 99.00
2008 10 08 01 25 999 99.0 99.0  1.50  7.69  5.45  93 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 08 01 55 999 99.0 99.0  1.40  5.26  5.25  93 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 08 02 25 999 99.0 99.0  1.36  7.14  5.29  97 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 08 02 55 999 99.0 99.0  1.35  7.69  5.48  94 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 03 25 999 99.0 99.0  1.29  6.25  5.20  90 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 08 03 55 999 99.0 99.0  1.30  7.14  5.12  97 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 04 25 999 99.0 99.0  1.29  7.14  5.04  90 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 04 55 999 99.0 99.0  1.29  7.14  5.25  92 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 05 25 999 99.0 99.0  1.31  7.14  5.09  83 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 05 55 999 99.0 99.0  1.38  7.14  5.32  85 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 06 25 999 99.0 99.0  1.37  7.14  5.29  92 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 06 55 999 99.0 99.0  1.33  6.67  5.26  93 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 07 25 999 99.0 99.0  1.31  7.14  5.22  93 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 07 55 999 99.0 99.0  1.35  7.14  5.32  94 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 08 25 999 99.0 99.0  1.40  7.14  5.24  93 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 08 55 999 99.0 99.0  1.38  5.26  5.10  83 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 09 25 999 99.0 99.0  1.28  7.14  5.12  82 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 09 55 999 99.0 99.0  1.35  7.69  5.05 100 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 10 25 999 99.0 99.0  1.29  6.67  5.18  90 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 10 55 999 99.0 99.0  1.30  7.14  5.27  94 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 11 25 999 99.0 99.0  1.23  6.25  5.28 103 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 11 55 999 99.0 99.0  1.24  7.14  5.40  96 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 12 25 999 99.0 99.0  1.28  7.69  5.42  86 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 12 55 999 99.0 99.0  1.15  7.69  5.15  99 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 13 25 999 99.0 99.0  1.27  7.69  4.99  90 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 13 55 999 99.0 99.0  1.28  7.14  4.97  99 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 14 25 999 99.0 99.0  1.31  5.26  5.02  96 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 14 55 999 99.0 99.0  1.20  6.67  4.95 103 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 15 25 999 99.0 99.0  1.23  5.26  5.03 106 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 15 55 999 99.0 99.0  1.17  7.14  5.05  99 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 16 25 999 99.0 99.0  1.21  7.69  5.30  90 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 16 55 999 99.0 99.0  1.20  7.69  5.15  92 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 17 25 999 99.0 99.0  1.26  7.69  5.12  97 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 17 55 999 99.0 99.0  1.22  7.14  5.06 100 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 18 25 999 99.0 99.0  1.21  7.69  4.96  97 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 18 55 999 99.0 99.0  1.26  9.09  4.99  63 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 19 25 999 99.0 99.0  1.17  7.69  4.99  89 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 19 55 999 99.0 99.0  1.14  9.09  5.09  69 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 08 20 25 999 99.0 99.0  1.10  7.69  5.09  94 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 20 55 999 99.0 99.0  1.15  7.69  5.21  92 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 08 21 25 999 99.0 99.0  1.12  7.69  5.24  90 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 08 21 55 999 99.0 99.0  1.17  8.33  5.45  87 9999.0 999.0  26.8 999.0 99.0 99.00
2008 10 08 22 25 999 99.0 99.0  1.10  7.69  5.36  97 9999.0 999.0  27.0 999.0 99.0 99.00
2008 10 08 22 55 999 99.0 99.0  1.15  7.69  5.69  85 9999.0 999.0  27.1 999.0 99.0 99.00
2008 10 08 23 25 999 99.0 99.0  1.05  8.33  5.65  78 9999.0 999.0  27.2 999.0 99.0 99.00
2008 10 08 23 55 999 99.0 99.0  1.03  9.09  5.77  78 9999.0 999.0  27.0 999.0 99.0 99.00
2008 10 09 00 25 999 99.0 99.0  1.06  8.33  5.91  83 9999.0 999.0  27.3 999.0 99.0 99.00
2008 10 09 00 55 999 99.0 99.0  1.02  7.14  5.96  97 9999.0 999.0  27.3 999.0 99.0 99.00
2008 10 09 01 25 999 99.0 99.0  1.04  9.88  5.94  51 9999.0 999.0  27.0 999.0 99.0 99.00
2008 10 09 01 55 999 99.0 99.0  1.01  8.33  5.79  68 9999.0 999.0  27.1 999.0 99.0 99.00
2008 10 09 02 25 999 99.0 99.0  0.97  8.33  5.67  66 9999.0 999.0  27.0 999.0 99.0 99.00
2008 10 09 02 55 999 99.0 99.0  1.11  8.33  5.80  73 9999.0 999.0  27.0 999.0 99.0 99.00
2008 10 09 03 25 999 99.0 99.0  1.04  7.69  5.67  90 9999.0 999.0  26.9 999.0 99.0 99.00
2008 10 09 03 55 999 99.0 99.0  1.08  9.88  5.71  56 9999.0 999.0  26.8 999.0 99.0 99.00
2008 10 09 04 25 999 99.0 99.0  1.03  9.09  5.63  51 9999.0 999.0  26.8 999.0 99.0 99.00
2008 10 09 04 55 999 99.0 99.0  1.08  9.88  5.90  30 9999.0 999.0  26.7 999.0 99.0 99.00
2008 10 09 05 25 999 99.0 99.0  1.04  8.33  5.78  70 9999.0 999.0  26.7 999.0 99.0 99.00
2008 10 09 05 55 999 99.0 99.0  1.09  7.69  5.89  85 9999.0 999.0  26.7 999.0 99.0 99.00
2008 10 09 06 25 999 99.0 99.0  1.00  7.14  5.50  85 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 09 06 55 999 99.0 99.0  1.08  8.33  5.75  56 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 09 07 25 999 99.0 99.0  1.11  9.09  5.77  52 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 09 07 55 999 99.0 99.0  1.10  7.69  5.79  85 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 09 08 25 999 99.0 99.0  1.07  7.69  5.63  72 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 09 08 55 999 99.0 99.0  1.13  7.69  5.52  76 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 09 09 25 999 99.0 99.0  1.13  9.09  5.53  38 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 09 09 55 999 99.0 99.0  1.13  8.33  5.57  72 9999.0 999.0  26.6 999.0 99.0 99.00
2008 10 09 10 25 999 99.0 99.0  1.14  7.69  5.56  80 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 10 55 999 99.0 99.0  1.17  9.09  5.53  17 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 11 25 999 99.0 99.0  1.16  9.09  5.51  31 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 11 55 999 99.0 99.0  1.16  9.09  5.35  21 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 12 25 999 99.0 99.0  1.25  9.09  5.72  18 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 12 55 999 99.0 99.0  1.15  9.09  5.63  23 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 13 25 999 99.0 99.0  1.23  8.33  5.54  33 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 13 55 999 99.0 99.0  1.20  9.09  5.62  21 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 14 25 999 99.0 99.0  1.15  8.33  5.52  55 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 14 55 999 99.0 99.0  1.19  9.09  5.79  21 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 09 15 25 999 99.0 99.0  1.13  7.14  5.51  75 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 09 15 55 999 99.0 99.0  1.13  9.09  5.69  20 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 09 16 25 999 99.0 99.0  1.16  9.09  5.58  20 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 09 16 55 999 99.0 99.0  1.13  8.33  5.45  34 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 09 17 25 999 99.0 99.0  1.15  7.69  5.51  56 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 17 55 999 99.0 99.0  1.20  8.33  5.52  45 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 09 18 25 999 99.0 99.0  1.19  8.33  5.67  40 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 09 18 55 999 99.0 99.0  1.18  8.33  5.37  44 9999.0 999.0  26.4 999.0 99.0 99.00
2008 10 09 19 25 999 99.0 99.0  1.23  9.09  5.45  20 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 19 55 999 99.0 99.0  1.23  8.33  5.51  21 9999.0 999.0  26.5 999.0 99.0 99.00
2008 10 09 20 25 999 99.0 99.0  1.19  8.33  5.36  30 9999.0 999.0  26.4 999.0 99.0 99.00
